0,313599.686795099,4161623.88865256,0
1,313599.239041195,4161624.16786552,0
2,313598.769986017,4161624.46153617,0
3,313598.325283872,4161624.73232627,0
4,313597.907070979,4161625.01066948,0
5,313597.421292167,4161625.33193565,0
6,313596.99264227,4161625.60576225,0
7,313596.528653011,4161625.89953208,0
8,313596.038906917,4161626.2147863,0
9,313595.525540216,4161626.54863334,0
10,313595.068142754,4161626.82934165,0
11,313594.60879217,4161627.11201072,0
12,313594.010220396,4161627.48361564,0
13,313593.505398614,4161627.79898429,0
14,313592.992215021,4161628.12038016,0
15,313592.450222833,4161628.45938468,0
16,313591.914517265,4161628.79412437,0
17,313591.462124691,4161629.07654929,0
18,313591.03646551,4161629.34219718,0
19,313590.485989438,4161629.68561912,0
20,313589.957058771,4161630.01559043,0
21,313589.413235532,4161630.35502983,0
22,313588.899685724,4161630.67554069,0
23,313588.260403499,4161631.07444358,0
24,313587.738125667,4161631.40021109,0
25,313587.22622381,4161631.71918845,0
26,313586.741482599,4161632.02142692,0
27,313586.256497245,4161632.32396293,0
28,313585.669216972,4161632.69053245,0
29,313585.16610418,4161633.00464225,0
30,313584.625637871,4161633.34188438,0
31,313583.951809746,4161633.76230979,0
32,313583.390957697,4161634.11220146,0
33,313582.696133476,4161634.54549003,0
34,313582.24136053,4161634.82895636,0
35,313581.768460138,4161635.12381339,0
36,313581.301174978,4161635.41514183,0
37,313580.657315115,4161635.81673408,0
38,313580.160427913,4161636.12666297,0
39,313579.655728204,4161636.44142509,0
40,313579.143338069,4161636.76089454,0
41,313578.632107594,4161637.0797422,0
42,313578.109463555,4161637.40570045,0
43,313577.579922539,4161637.73585868,0
44,313577.024502615,4161638.08209205,0
45,313576.443020683,4161638.44446922,0
46,313575.896756036,4161638.78500343,0
47,313575.310391287,4161639.15061164,0
48,313574.75564275,4161639.49642158,0
49,313574.147366386,4161639.87569022,0
50,313573.53487859,4161640.25758338,0
51,313572.923977714,4161640.63838554,0
52,313572.307156423,4161641.02294136,0
53,313571.87600408,4161641.29173637,0
54,313571.226528981,4161641.69654823,0
55,313570.797268727,4161641.96417213,0
56,313570.358242852,4161642.23785759,0
57,313569.914761406,4161642.51430106,0
58,313569.484158378,4161642.78280235,0
59,313569.034390307,4161643.06323982,0
60,313568.590969901,4161643.33966804,0
61,313568.117642261,4161643.6348455,0
62,313567.668240411,4161643.91505027,0
63,313567.231655933,4161644.18731666,0
64,313566.801113943,4161644.45576072,0
65,313566.355007983,4161644.73390937,0
66,313565.903653005,4161645.01526237,0
67,313565.464077813,4161645.28937888,0
68,313565.016568043,4161645.56842781,0
69,313564.384549002,4161645.96246696,0
70,313563.954983571,4161646.2303083,0
71,313563.529263357,4161646.49574256,0
72,313562.8968781,4161646.88999534,0
73,313562.294094897,4161647.26577735,0
74,313561.670559741,4161647.65453315,0
75,313561.046902514,4161648.04323936,0
76,313560.450833183,4161648.41463447,0
77,313559.870755057,4161648.77597022,0
78,313559.256558281,4161649.15845466,0
79,313558.646267752,4161649.53834892,0
80,313558.010769701,4161649.93370796,0
81,313557.377774096,4161650.32757927,0
82,313556.735379076,4161650.72809959,0
83,313556.312649589,4161650.99595237,0
84,313555.882412767,4161651.2708509,0
85,313555.23623357,4161651.67669273,0
86,313554.802761891,4161651.93896079,0
87,313554.340542654,4161652.21289421,0
88,313553.883694506,4161652.48070884,0
89,313553.416653492,4161652.75303627,0
90,313552.981961111,4161653.00625969,0
91,313552.511929373,4161653.28073097,0
92,313552.028408862,4161653.56399513,0
93,313551.540737963,4161653.85085273,0
94,313551.029629567,4161654.15252281,0
95,313550.545254566,4161654.43886162,0
96,313550.07265935,4161654.7186544,0
97,313549.578152517,4161655.01207328,0
98,313549.115567063,4161655.28689933,0
99,313548.352017261,4161655.74090553,0
100,313547.885403494,4161656.01829506,0
101,313547.411038257,4161656.2999723,0
102,313546.98080144,4161656.55504585,0
103,313546.536038259,4161656.81843162,0
104,313545.912014818,4161657.1876905,0
105,313545.254422044,4161657.57630516,0
106,313544.62142644,4161657.95013023,0
107,313544.007962081,4161658.31213737,0
108,313543.372097823,4161658.68756843,0
109,313542.755703784,4161659.05175376,0
110,313542.111599782,4161659.43247962,0
111,313541.500637865,4161659.79363609,0
112,313541.058499193,4161660.05503822,0
113,313540.443875169,4161660.41839577,0
114,313539.853482103,4161660.76555229,0
115,313539.268399098,4161661.10279823,0
116,313538.712185719,4161661.42573906,0
117,313538.162625169,4161661.75104118,0
118,313537.619656419,4161662.0817678,0
119,313536.977749679,4161662.49999214,0
120,313536.479885911,4161662.84238029,0
121,313536.003811691,4161663.16995979,0
122,313535.303555341,4161663.64484382,0
123,313534.763150072,4161664.0074575,0
124,313534.218594409,4161664.37041832,0
125,313533.493801926,4161664.85222221,0
126,313532.929592941,4161665.22125603,0
127,313532.380093433,4161665.57475639,0
128,313531.814480639,4161665.94285561,0
129,313531.25118718,4161666.32085395,0
130,313530.673184248,4161666.72598434,0
131,313530.124661301,4161667.12890792,0
132,313529.578640793,4161667.54794479,0
133,313529.03799138,4161667.985811,0
134,313528.511196944,4161668.43410469,0
135,313527.978298992,4161668.89356399,0
136,313527.408902025,4161669.3828466,0
137,313526.859646655,4161669.84980179,0
138,313526.3187531,4161670.30576111,0
139,313525.927334643,4161670.63394905,0
140,313525.347866866,4161671.11846519,0
141,313524.934780929,4161671.46353699,0
142,313524.524929851,4161671.80595947,0
143,313524.123135423,4161672.14173866,0
144,313523.49978337,4161672.66355682,0
145,313523.085354656,4161673.01092315,0
146,313522.668911788,4161673.36046386,0
147,313522.266018722,4161673.69991089,0
148,313521.663601731,4161674.20657707,0
149,313521.257901048,4161674.54763008,0
150,313520.872586104,4161674.87141968,0
151,313520.44839177,4161675.22782684,0
152,313520.062069749,4161675.5522802,0
153,313519.663906907,4161675.88632561,0
154,313519.25909123,4161676.22599006,0
155,313518.871487468,4161676.55134941,0
156,313518.28860173,4161677.04866577,0
157,313517.904599046,4161677.37970139,0
158,313517.311245774,4161677.88546158,0
159,313516.921170088,4161678.20426918,0
160,313516.515805098,4161678.52622009,0
161,313516.091580246,4161678.8576181,0
162,313515.468716477,4161679.34037948,0
163,313514.999600262,4161679.70356918,0
164,313514.586850019,4161680.02348495,0
165,313513.942715494,4161680.52398468,0
166,313513.507351728,4161680.86349846,0
167,313513.070950358,4161681.2045858,0
168,313512.624600261,4161681.55390526,0
169,313511.957150311,4161682.08436752,0
170,313511.508023115,4161682.44537903,0
171,313511.060940596,4161682.80232025,0
172,313510.552273603,4161683.1981876,0
173,313510.083493085,4161683.55458141,0
174,313509.622708172,4161683.90020443,0
175,313509.155453531,4161684.24973084,0
176,313508.697537277,4161684.59531475,0
177,313507.98705754,4161685.13217998,0
178,313507.487606855,4161685.50671936,0
179,313506.962216226,4161685.89222885,0
