0,313599.687588555,4161623.88860679,0
1,313599.604798177,4161623.94469978,0
2,313599.522058723,4161624.00086623,0
3,313599.43942112,4161624.05717959,0
4,313599.35693629,4161624.11371331,0
5,313599.27465516,4161624.17054086,0
6,313599.19261524,4161624.22771635,0
7,313599.110768685,4161624.28517086,0
8,313599.029034191,4161624.34278724,0
9,313598.947330375,4161624.40044823,0
10,313598.865575854,4161624.45803657,0
11,313598.783689246,4161624.51543498,0
12,313598.70160235,4161624.5725452,0
13,313598.619332505,4161624.62939209,0
14,313598.536931184,4161624.68604966,0
15,313598.454449946,4161624.74259206,0
16,313598.371940353,4161624.79909343,0
17,313598.289452423,4161624.85562569,0
18,313598.207004267,4161624.91221496,0
19,313598.124583967,4161624.96884421,0
20,313598.04217844,4161625.02549474,0
21,313597.9597746,4161625.08214784,0
22,313597.877359686,4161625.13878529,0
23,313597.794930023,4161625.19540176,0
24,313597.712492026,4161625.25200628,0
25,313597.63005264,4161625.30860861,0
26,313597.547618806,4161625.36521853,0
27,313597.465197467,4161625.4218458,0
28,313597.382795566,4161625.47850021,0
29,313597.300415862,4161625.5351857,0
30,313597.218044445,4161625.59188296,0
31,313597.135663255,4161625.64856691,0
32,313597.053254229,4161625.70521247,0
33,313596.970799308,4161625.76179455,0
34,313596.888280481,4161625.81828815,0
35,313596.805702514,4161625.87469997,0
36,313596.723128342,4161625.93111775,0
37,313596.640630057,4161625.98764198,0
38,313596.558279749,4161626.04437314,0
39,313596.47614951,4161626.10141172,0
40,313596.394311148,4161626.15885782,0
41,313596.312797262,4161626.21675868,0
42,313596.231561666,4161626.27505534,0
43,313596.150548736,4161626.33367609,0
44,313596.069702851,4161626.39254923,0
45,313595.988968388,4161626.45160307,0
46,313595.908275129,4161626.51074137,0
47,313595.827481876,4161626.56974855,0
48,313595.746425893,4161626.62837284,0
49,313595.664944438,4161626.68636245,0
50,313595.582874771,4161626.74346558,0
51,313595.500054149,4161626.79943044,0
52,313595.416352889,4161626.8540559,0
53,313595.331851179,4161626.90746231,0
54,313595.246711301,4161626.95989578,0
55,313595.161095728,4161627.01160276,0
56,313595.075166934,4161627.06282964,0
57,313594.989087391,4161627.11382284,0
58,313594.903019573,4161627.16482879,0
59,313594.817110713,4161627.21607106,0
60,313594.731392855,4161627.26760059,0
61,313594.645845391,4161627.31938941,0
62,313594.560447445,4161627.37140915,0
63,313594.475178139,4161627.42363144,0
64,313594.390016595,4161627.47602789,0
65,313594.304942116,4161627.52857036,0
66,313594.219942214,4161627.58124099,0
67,313594.135015825,4161627.63403619,0
68,313594.050162726,4161627.68695345,0
69,313593.965382694,4161627.73999026,0
70,313593.880675508,4161627.79314409,0
71,313593.796040907,4161627.84641238,0
72,313593.711475638,4161627.89978868,0
73,313593.626971417,4161627.95326002,0
74,313593.542519471,4161628.0068128,0
75,313593.45811103,4161628.0604334,0
76,313593.373737325,4161628.11410823,0
77,313593.289389584,4161628.16782368,0
78,313593.205059037,4161628.22156614,0
79,313593.12073694,4161628.27532207,0
80,313593.03641694,4161628.32908156,0
81,313592.952096943,4161628.38284131,0
82,313592.867775296,4161628.43659867,0
83,313592.783450342,4161628.49035099,0
84,313592.699120428,4161628.54409563,0
85,313592.614783899,4161628.59782994,0
